Candidato,VideoID,Comentario,FechaHora												
César Acuña,vQslHE94biM,Ciertooooooo años se apoderaron los Acuña de los terrenos de la Familia Gonzales de Orbegoso así q al fin recuperaron después de casi 20 años,2025-06-15T01:39:51Z												
César Acuña,vQslHE94biM,Muy buena la entrevista pero muchos anuncios xd,2025-06-15T01:35:55Z												
"César Acuña,vQslHE94biM,""Totalmente real, todo es verdad ! Pobre Trujillo !"",2025-06-15T01:32:36Z"												
César Acuña,vQslHE94biM,Jajajaja que ridiculo... Este señor... Pobresito el que no lo conoce...,2025-06-15T01:10:20Z												
César Acuña,vQslHE94biM,Partido familiar como el Plata como cancha,2025-06-15T01:06:59Z												
"César Acuña,vQslHE94biM,""Mesurado el loco, no tiene poder, eso lo mantiene calmado. Diego acuña tan inteligente, pero hoy lo dejó que el loco solo hable y hable y no demuestre nada. Acuña nunca más!? Tampoco este loco que se desquicia con el poder"",2025-06-15T01:01:34Z"												
César Acuña,SidTCkV2A1c,JORGE MARTICORENA .... ES UN IMPRESENTABLE INEPTO SOLO ES EL CHUPA MEDIAS DE LOS ACUÑAS CON DINERO DE LA MAFIAS Y LA MINERIA ILEGAL MEJOR QUEDATE CALLADO,2025-06-05T05:48:43Z												
César Acuña,SidTCkV2A1c,Que tal personaje para la política peruana resultó el Jorge Marticorena..... IMPRESENTABLE,2025-06-05T00:14:12Z												
César Acuña,SidTCkV2A1c,Ese chato de que va descabzar si no hizo ni m.......no se como los trujillanos lo aguantan deben sacarlo en burro.,2025-06-04T20:08:33Z												
"César Acuña,SidTCkV2A1c,""El esta todo el año de vacaciones, para que lo eligieron"",2025-06-04T19:55:55Z"												
César Acuña,SidTCkV2A1c,Solo kiere  cargos públicos para beneficiar salvaguardar sus intereses económicos y lapoblacion que no entiende que ya no debe votar por esa agrupación politica,2025-06-04T15:45:00Z												
César Acuña,SidTCkV2A1c,Así kiere ser oresidente,2025-06-04T15:42:45Z												
"César Acuña,SidTCkV2A1c,""Cuando no los sobones defendiendo a los corruptos, porque son parte de la corrupcion. Diciendo cada estupidez igual que su jefe, que le importa un bledo lo que pasa en Trujillo."",2025-06-04T15:30:10Z"												
"César Acuña,SidTCkV2A1c,""En sus vacaciones"												
Hace consultas con su veterinario												
"Válido,"",2025-06-04T15:29:52Z"												
César Acuña,SidTCkV2A1c,Da Asco escuchar esto,2025-06-04T15:07:27Z												
"César Acuña,SidTCkV2A1c,""Carajo , porque asume cargos publicos , cuando no los ejerce , que se vaya y renuncie al cargo ,, y no jodaaaa. ,,,   ??"",2025-06-04T14:36:11Z"												
"César Acuña,SidTCkV2A1c,""Ese acuña es un inservible dice que tiene plata como cancha pero mete al estado a un montón de parásitos y delincuentes para que los mantengamos con el dinero de nuestros impuestos sin que nos sirva ni el ni sus socios de nada, ahora si quiere vivir viajando que deje de postular y meter a toda su familia como congresistas deberíamos votar por alguien que sirva no por parásitos vividores del dinero de nuestros impuestos."",2025-06-04T14:36:09Z"												
"César Acuña,SidTCkV2A1c,""Ese renacuajo hijo de su reputamadre?? expulsarlo es un inútil no sirve para nada, población estúpida debe de expulsarlo de su región , analizar a este inútil con esa noticia no tiene sentido...imbeciles"",2025-06-04T14:20:26Z"												
César Acuña,SidTCkV2A1c,Fujimontesinismoapristacerronistacuñista NUNCA MÁS son el Cáncer del País,2025-06-04T09:06:24Z												
"César Acuña,SidTCkV2A1c,""Acuna hace dinero estafando a las familias  con sus universidades que no valen nada, un egresado de la Vallejo literalmente tiene las misma oportunidades de trabajo que un egresado de 5 de secundaria"",2025-06-04T08:31:45Z"												
César Acuña,SidTCkV2A1c,Ese  acuña  cinverguenza  corrupto  mantenido con  la  plata  del pueblo  d todo los  peruanos,2025-06-04T04:54:10Z												
César Acuña,SidTCkV2A1c,Este arratrado de acuña es otro zángano más del país cómo es posible que mantengamos a éstos parásitos de éstos gobernantes criminales cucarachas,2025-06-04T04:06:09Z												
César Acuña,WFq053ogQX8,Congreso corrupto gente inútil hay PERÚ.,2025-06-15T03:00:50Z												
"César Acuña,WFq053ogQX8,""Esta universidad ya debería de ser cerrado,  hay suficientes elementos de juicio para ello. Sus alumnos hasta de maestría son mediocres ejm. Pedro Castillo Terrones."",2025-06-12T21:38:06Z"												
César Acuña,WFq053ogQX8,MAFIOSOOO LOS PLATA COMO CANCHA....ESTOS DELINCUENTES NOOO TIENEN XK TENER RESPETO ??,2025-06-11T02:05:42Z												
César Acuña,WFq053ogQX8,Puro mentiras sale de este gente blah blah blah lo unico que escucho,2025-06-10T16:00:34Z												
César Acuña,WFq053ogQX8,Suavecitos!!,2025-06-10T11:45:51Z												
"César Acuña,WFq053ogQX8,""?        Creo que la tesis, y todo documento de sus estudios del Dr. Alan Garcìa, desaparecieron de San Marcos. No solo desapareciò el que deberìa permanecer en la universidad, sino tambièn que se supone deberìa tenerla èl. Recordamoa tambièn el caso de la que fuera fiscal de la Naciòn, Patricia Benavides, cuyas tesis nunca fueron hechas publicas. Patricia Benavidesm, estudios de Derecho en la Universidad de LIima"	 maestrìa en Derecho Penal de la Univeridad de Jaen, docttorado en Derecho de la Universidad Alas Peruanas.											
												
"Hasta donde recuerdo la sunviesidades pedìan dos ejemplares de tesis, son sonsiderar la que quedaba en manos de estudinte..Cao de la Compulense de España pide 7 ejemplares."",2025-06-10T09:12:09Z"												
César Acuña,WFq053ogQX8,Seguro ya está pagando a alguien para hacer las tesis y después enseñarla ????????plata como cancha,2025-06-10T02:19:27Z												
"César Acuña,WFq053ogQX8,""Carlos Alvarez Presidente 2026, bukele peruano, 90% de encuestas a tu favor, no Keiko no Lopez Aliaga no mas corrupcion"",2025-06-10T01:33:19Z"												
César Acuña,WFq053ogQX8,Este pitufo es un mitomano gigante!,2025-06-10T01:26:32Z												
César Acuña,WFq053ogQX8,par de lacras,2025-06-10T00:17:12Z												
"César Acuña,WFq053ogQX8,""Toda universidad tiene guardado sus tesis en su repositorio virtual y fisico, osea el huayco tambien entro al  sistema informatico del repositorio virtual. Jajaja????"",2025-06-10T00:15:57Z"												
César Acuña,WFq053ogQX8,Dice este baboso es el más inteligente de la familia acuña,2025-06-10T00:06:45Z												
"César Acuña,WFq053ogQX8,""Porq no le preguntan por sus companeros , acuna Tambien dira q se Los llevo el huaico?"",2025-06-09T23:56:31Z"												
"César Acuña,g3DEh4qbePw,""Bruto nació y bruto se morirá, por mucho dinero que tenga lo inhumano no se le quitará. Ni con brujería se le cambia la mente a este impresentable."",2025-05-13T03:48:07Z"												
César Acuña,rC6SUyExG6A,ESTE TIPO ES UN ESTUPIDO,2025-05-20T10:06:52Z												
César Acuña,rC6SUyExG6A,Este animal como puede seguir hablando huevadas jajajajja. Es producto de la educación de la bestia de Castillo. Si le quitan el dinero que tiene que es lo que queda? Ni mierda jajjajaja,2025-03-11T00:02:14Z												
César Acuña,rC6SUyExG6A,gracias al lavado de dinero de la mineria ilegal con la educacion bamba de la ucv esta ahi,2025-03-09T15:10:05Z												
César Acuña,rC6SUyExG6A,Cada vez que habla la carga este señor,2025-03-09T14:47:50Z												
César Acuña,rC6SUyExG6A,Kines como kancha...,2025-03-09T03:37:32Z												
César Acuña,rC6SUyExG6A,raterazo de mierda....financista de narcos y delincuentes!!!....??,2025-03-09T03:01:33Z												
César Acuña,rC6SUyExG6A,Basura de acuña,2025-03-09T02:08:10Z												
César Acuña,rC6SUyExG6A,este es un fruto fallido de la educacion porQUE no aprendio nada mas bien todo lo malo LO MALO ASI EN MAYUSCULA que pena,2025-03-09T01:23:36Z												
César Acuña,rC6SUyExG6A,Mentira. El nunca hubiera sido agricultor. Su familia siempre fue de comerciantes. Y nunca estuvo en la pobreza. Habrá sido clase media emergente. Pero no tiene porque hacerse el pobrecito. Eso es mentirle al Perú.,2025-03-08T22:46:22Z												
"César Acuña,rC6SUyExG6A,""Señores agricultores, gracias a su labor tan sacrificada que realizan todos los dias, podemos tener los alimentos. No tomen en cuenta estas declaraciones."",2025-03-08T18:07:11Z"												
César Acuña,rC6SUyExG6A,El problema quienes fueron sus maestros  resultado es esta y tantos corruptos en rl peru por estamos dando verguenza,2025-03-08T13:23:15Z												
César Acuña,rC6SUyExG6A,Los trjillanos no tienen vverguenza tener,2025-03-08T13:19:09Z												
César Acuña,rC6SUyExG6A,Gracias a la gricultura te alimento yu padre,2025-03-08T13:18:31Z												
César Acuña,rC6SUyExG6A,De orgullo no tienes das verguenza tarta mudo,2025-03-08T13:17:14Z												
César Acuña,rC6SUyExG6A,el dinero no sirve sin valores solo son materiales,2025-03-08T13:15:12Z												
César Acuña,rC6SUyExG6A,Gracias al narcotráfico del campo será,2025-03-08T13:06:59Z												
"César Acuña,rC6SUyExG6A,""Todo porque Fujimori no esterilizó a sus padres ??, hasta en eso ni sirvió como dictador."",2025-03-08T11:19:02Z"												
César Acuña,rC6SUyExG6A,*DEBERÍA SER DECLARADO PERSONA NO GRATA EN EL PERÚ  Y EXPULSARLO DEL PAÍS!!!*,2025-03-07T20:18:22Z												
"César Acuña,rC6SUyExG6A,""Vergüenza ajena da este esperpento de ser humano, ostenta títulos universitarios que no van acorde al cerebro de ameba que tiene…"",2025-03-07T19:38:32Z"												
"César Acuña,rC6SUyExG6A,""Que cosa grande hizo. Fundo una universidad de pelo y medio. Con eso se hizo rico, lucra y estafa dando una pésima educación."",2025-03-07T17:25:39Z"												
"César Acuña,rC6SUyExG6A,""Prefiero ser agricultor y o ganadero. Si tener dinero significa ser corrupto, destruir el país, que vergüenza este pequeño hombre. Lo educaron para robar, estafar y saquear el país, su carma será jamás ser presidente de la republica. Plata cómo concha..."",2025-03-07T17:22:17Z"												
César Acuña,rC6SUyExG6A,y si,2025-03-07T17:20:54Z												
"César Acuña,rC6SUyExG6A,""La educación es tomada como un título nobiliario para sujetos como éste. Una forma de clasismo. El Cacicazgo pseudo intelectual es lo que nos hace creer que Montoya es """"científico"""", Hildebrandt """"periodista"""" y Bayly """"escritor"""". Peruanos, la educación es un fin en sí mismo, no un medio para otros fines (hacernos ricos, famosos, creernos superiores, dueños de la profesión o la verdad). Si van a educarse no lo hagan por ningún otro fin que no sea el amor al conocimiento. Si preguntan el porqué los puentes se caen, los techos se derrumban? Pues es que los supuestos profesionales que los hicieron, lo hicieron para cobrar más, hacerse ricos, no porque les gusta su profesión."",2025-03-07T15:50:29Z"												
César Acuña,rC6SUyExG6A,increible  nunca de escuchar que un gobernador nesecitara vacaciones ( lamentablemente  como el construyo una fortuna? ( la respuesta es simple hacer trabajos ilisitos como lavado de dinero favores politicos y rodearse de gente con influencias algo que una persona con educacion de sus padres  criado bien con valores nunca tendria el valor de  de hacerlo pero lamentablemente hoy en dia el que no es vivio no  roba no come no genera ingresos  y muere en la miseria  por otro lado el que roba e hace algo que inflija la ley sera compensado con estabilidad económica y riqueza,2025-03-07T15:46:27Z												
César Acuña,rC6SUyExG6A,Si ese chato sabe dividir o multiplicar yo soy astronauta,2025-03-07T14:14:07Z												
"César Acuña,rC6SUyExG6A,""¿Basado o racismo ?, XD sin comentarios ?? c mamo"",2025-03-07T13:55:06Z"												
César Acuña,rC6SUyExG6A,??Wow q dice!!!! Acuña nunca mas !!!,2025-03-07T13:54:55Z												
"César Acuña,rC6SUyExG6A,""un agricultor es una persona mas digna en valores y de forma intelectual que este energumeno, corrupto que se hace con un papel de tonto para conseguir sus intereses."",2025-03-07T13:41:27Z"												
César Acuña,rC6SUyExG6A,Mejor hubieshes shido agricultor sheñor teacuña o ganadero y no estarías en la política dando vergüenza y repudio del pueblo..los agricultores son personas más trabajadoras y honestas que se ganan el dinero con el sudor de la frente ..,2025-03-07T12:55:47Z												
"César Acuña,rC6SUyExG6A,""Ser agricultor no es una bajeza, la verdadera bajeza es terminar siendo un político que no solo esta implicado en la corrupción siendo tambien en las irregularidades y la indiferencia como lo que paso en el real plaza de Trujillo"",2025-03-07T12:19:31Z"												
César Acuña,rC6SUyExG6A,Dijo pero no lo quiso decir ??????,2025-03-07T09:27:13Z												
"César Acuña,rC6SUyExG6A,""Que siga asi, para que los idiotas de esa region vean al esperpento que han elegido de gobernador??"",2025-03-07T06:58:37Z"												
César Acuña,rC6SUyExG6A,XDDD,2025-03-07T06:52:47Z												
"César Acuña,rC6SUyExG6A,""Gente, téngale un poco de empatía, solo está en el lugar equivocado, el hombre no nació para ser político, en un circo si llegaría a romperla."",2025-03-07T05:47:25Z"												
"César Acuña,rC6SUyExG6A,""Se cree el men,  se cree rico con sus  palabritas ... El mejor que Peluchín"",2025-03-07T04:55:30Z"												
César Acuña,rC6SUyExG6A,Que viva la educación rural,2025-03-07T04:54:07Z												
"César Acuña,rC6SUyExG6A,""Hasta cuando tenemos que soportar que zarapastroso ignorante ??  tenga a su cargo un partido "												
"PORQUE NO LO ENCARCELAN YAAAAAAA"",2025-03-07T04:45:54Z"												
César Acuña,rC6SUyExG6A,¿Educación? Pense que era gracias al talco y la tiza molida,2025-03-07T04:39:15Z												
"César Acuña,rC6SUyExG6A,""Ha estudiado? Se ve que iba al colegio a webiar, porque la plata no la hizo por sus habilidades como """" ingeniero quimico"""" que dice que es."",2025-03-07T04:38:36Z"												
César Acuña,rC6SUyExG6A,GRACIAS. A. LA. GENTE. DEL. CAMPO TU. UNIVERSIDSD. ECXISTE. POR. QUE. SUS. PADRES. PAGAN. UNA. UNIVERSIDAD. DE. MALA MUERTE,2025-03-07T04:09:52Z												
César Acuña,rC6SUyExG6A,GRACIAS. AL. NEGOCIO. CON. MONTESINOS. TE. ENRIQUSISTEC POR. DOIS. UNA. RAMERA,2025-03-07T04:04:41Z												
César Acuña,rC6SUyExG6A,Que ignorante es ese señor .. gracias a los agricultores aqui en Lima comemos,2025-03-07T04:01:47Z												
"César Acuña,rC6SUyExG6A,""Mejor hubiera sido agricultor,profecional de nombre  ,no se le nota lo educado ,ni puede hablar  .Da verguenza ajena escucharlo,"",2025-03-07T03:42:50Z"												
"César Acuña,rC6SUyExG6A,""ACUNA IGNORANTE ANALFABETO"												
INCAPAZ ESTE ENANO ANDINO												
"DINERO GANADO CON EL NARCOTRAFICO"",2025-03-07T03:18:44Z"												
"César Acuña,rC6SUyExG6A,""ACUNA IGNORANTE ANALFABETO"												
INCAPAZ ESTE ENANO ANDINO												
"DINERO GANADO CON EL NARCOTRAFICO"",2025-03-07T03:18:36Z"												
"César Acuña,rC6SUyExG6A,""ACUNA IGNORANTE ANALFABETO"												
INCAPAZ ESTE ENANO ANDINO												
"DINERO GANADO CON EL NARCOTRAFICO"",2025-03-07T03:18:30Z"												
César Acuña,rC6SUyExG6A,Calla maldito bruto,2025-03-07T03:11:52Z												
César Acuña,rC6SUyExG6A,APP DEBE DESAPARECER YA QUE SOLO ES UN PARTIDO INFESTADO DE CORRUPTOS Y QUE SU BASE ES EL SUFRIR DE PUEBLO LIBERTEÑO,2025-03-07T03:09:42Z												
